transaction_id,product_id,quantity_change,type,timestamp,running_stock
TXN-021910,10-768-2443,-1,SALE,2025-12-13 12:17:20,99
TXN-018979,40-126-0515,-5,SALE,2025-12-13 12:21:20,67
TXN-002664,97-772-2336,-2,SALE,2025-12-13 12:22:20,65
TXN-003616,49-861-7823,-3,SALE,2025-12-13 12:27:20,102
TXN-002196,13-202-4809,-5,SALE,2025-12-13 12:28:20,50
TXN-010240,28-608-0039,-1,SALE,2025-12-13 12:28:20,65
TXN-018226,68-973-8812,-6,SALE,2025-12-13 12:28:20,109
TXN-003420,27-262-2437,-3,SALE,2025-12-13 12:29:20,86
TXN-008390,83-625-3618,-1,SALE,2025-12-13 12:29:20,80
TXN-008694,80-371-3695,-1,SALE,2025-12-13 12:30:20,77
TXN-010029,29-592-7315,-1,SALE,2025-12-13 12:30:20,93
TXN-014763,66-854-5736,-1,SALE,2025-12-13 12:33:20,59
TXN-003776,98-235-2711,-2,SALE,2025-12-13 12:36:20,23
TXN-009476,35-836-6718,-5,SALE,2025-12-13 12:36:20,94
TXN-013647,20-448-2972,-1,SALE,2025-12-13 12:36:20,78
TXN-007511,48-957-8596,-3,SALE,2025-12-13 12:37:20,124
TXN-021794,29-092-3453,-1,SALE,2025-12-13 12:38:20,58
TXN-002006,26-177-5690,-1,SALE,2025-12-13 12:40:20,100
TXN-000780,54-109-8062,-3,SALE,2025-12-13 12:45:20,94
TXN-001615,44-408-7594,-1,SALE,2025-12-13 12:45:20,45
TXN-003559,03-149-9760,-4,SALE,2025-12-13 12:45:20,181
TXN-007701,74-294-3760,-2,SALE,2025-12-13 12:45:20,85
TXN-012849,76-476-9996,-1,SALE,2025-12-13 12:45:20,123
TXN-022031,02-974-8526,-8,SALE,2025-12-13 12:45:20,58
TXN-010902,51-583-6029,-7,SALE,2025-12-13 12:46:20,39
TXN-003848,10-002-6494,-2,SALE,2025-12-13 12:47:20,92
TXN-012656,47-843-8207,-1,SALE,2025-12-13 12:47:20,116
TXN-009560,52-123-8039,-7,SALE,2025-12-13 12:50:20,60
TXN-002693,19-047-4239,-9,SALE,2025-12-13 12:52:20,57
TXN-013118,85-806-0613,-1,SALE,2025-12-13 12:52:20,47
TXN-000508,68-418-6724,-5,SALE,2025-12-13 12:53:20,68
TXN-002312,34-861-4446,-2,SALE,2025-12-13 12:53:20,73
TXN-002546,50-364-5828,-3,SALE,2025-12-13 12:53:20,98
TXN-003459,71-085-4290,-5,SALE,2025-12-13 12:53:20,100
TXN-017910,92-362-3567,-8,SALE,2025-12-13 12:54:20,55
TXN-014140,95-640-0293,-4,SALE,2025-12-13 12:55:20,53
TXN-008308,73-567-6194,-1,SALE,2025-12-13 12:56:20,83
TXN-001980,20-022-3173,-2,SALE,2025-12-13 12:57:20,41
TXN-017844,05-425-0746,-1,SALE,2025-12-13 12:58:20,144
TXN-019034,13-673-7016,-2,SALE,2025-12-13 12:58:20,110
TXN-021211,83-400-9746,-2,SALE,2025-12-13 12:59:20,39
TXN-004311,98-064-4465,-4,SALE,2025-12-13 13:00:20,124
TXN-013455,80-658-6456,-2,SALE,2025-12-13 13:00:20,77
TXN-013874,74-132-5528,-5,SALE,2025-12-13 13:01:20,59
TXN-015859,02-034-6209,-1,SALE,2025-12-13 13:02:20,28
TXN-016025,03-940-0630,-1,SALE,2025-12-13 13:03:20,85
TXN-017870,88-807-8431,-5,SALE,2025-12-13 13:04:20,78
TXN-019398,48-242-8445,-2,SALE,2025-12-13 13:05:20,42
TXN-022093,82-231-4245,-6,SALE,2025-12-13 13:05:20,78
TXN-012206,02-085-7218,-5,SALE,2025-12-13 13:06:20,102
TXN-006011,10-034-7654,-2,SALE,2025-12-13 13:08:20,175
TXN-014355,72-989-2512,-7,SALE,2025-12-13 13:09:20,23
TXN-017482,00-641-8691,-7,SALE,2025-12-13 13:09:20,74
TXN-018537,49-199-6836,-2,SALE,2025-12-13 13:10:20,108
TXN-022115,70-005-5970,-3,SALE,2025-12-13 13:13:20,90
TXN-011493,71-954-4501,-2,SALE,2025-12-13 13:15:20,80
TXN-007848,71-999-2404,-7,SALE,2025-12-13 13:17:20,45
TXN-009312,98-909-9395,-2,SALE,2025-12-13 13:17:20,162
TXN-021236,24-579-6500,-6,SALE,2025-12-13 13:19:20,104
TXN-011394,37-606-0510,-4,SALE,2025-12-13 13:20:20,115
TXN-022388,28-146-2641,-3,SALE,2025-12-13 13:20:20,107
TXN-022547,28-044-4102,-7,SALE,2025-12-13 13:20:20,97
TXN-021481,21-650-9319,-6,SALE,2025-12-13 13:21:20,133
TXN-021119,24-571-1080,-1,SALE,2025-12-13 13:22:20,64
TXN-003986,46-931-6897,-5,SALE,2025-12-13 13:23:20,28
TXN-005230,44-476-0390,-6,SALE,2025-12-13 13:23:20,89
TXN-000140,66-268-8345,-5,SALE,2025-12-13 13:24:20,106
TXN-019002,31-387-5020,-2,SALE,2025-12-13 13:25:20,78
TXN-000989,63-270-7076,-2,SALE,2025-12-13 13:26:20,62
TXN-020414,28-275-5901,-3,SALE,2025-12-13 13:26:20,94
TXN-005844,57-394-1587,-1,SALE,2025-12-13 13:27:20,90
TXN-018194,15-905-7750,-4,SALE,2025-12-13 13:28:20,75
TXN-014035,56-054-8664,-1,SALE,2025-12-13 13:29:20,124
TXN-007429,74-943-9034,-8,SALE,2025-12-13 13:30:20,86
TXN-012542,17-253-5688,-1,SALE,2025-12-13 13:32:20,57
TXN-022426,53-805-9523,-5,SALE,2025-12-13 13:33:20,27
TXN-000449,78-614-4402,-1,SALE,2025-12-13 13:34:20,102
TXN-002070,89-543-3456,-1,SALE,2025-12-13 13:36:20,61
TXN-013542,76-070-1411,-2,SALE,2025-12-13 13:36:20,122
TXN-017988,29-344-3658,-1,SALE,2025-12-13 13:36:20,65
TXN-004332,84-198-7276,-9,SALE,2025-12-13 13:39:20,114
TXN-008979,88-183-5781,-8,SALE,2025-12-13 13:39:20,41
TXN-012400,93-015-0811,-1,SALE,2025-12-13 13:40:20,30
TXN-015632,66-378-7532,-5,SALE,2025-12-13 13:40:20,88
TXN-002737,15-907-3681,-3,SALE,2025-12-13 13:42:20,54
TXN-003215,96-316-7600,-2,SALE,2025-12-13 13:42:20,74
TXN-008487,02-275-6061,-1,SALE,2025-12-13 13:44:20,34
TXN-022206,22-778-3553,-3,SALE,2025-12-13 13:44:20,77
TXN-016797,64-493-5270,-3,SALE,2025-12-13 13:45:20,105
TXN-006199,38-296-6634,-2,SALE,2025-12-13 13:47:20,51
TXN-012729,09-712-3630,-1,SALE,2025-12-13 13:49:20,80
TXN-017180,60-747-8704,-4,SALE,2025-12-13 13:49:20,106
TXN-002796,44-552-3909,-1,SALE,2025-12-13 13:52:20,57
TXN-020503,52-402-9245,-8,SALE,2025-12-13 13:52:20,106
TXN-003009,28-956-1320,-2,SALE,2025-12-13 13:53:20,71
TXN-010011,83-966-3280,-5,SALE,2025-12-13 13:53:20,60
TXN-002144,82-243-3180,-1,SALE,2025-12-13 13:54:20,67
TXN-009888,08-114-3922,-2,SALE,2025-12-13 13:54:20,77
TXN-022175,08-196-2703,-3,SALE,2025-12-13 13:54:20,95
TXN-009747,92-995-8689,-6,SALE,2025-12-13 13:56:20,138
TXN-001315,27-635-8394,-4,SALE,2025-12-13 13:58:20,96
TXN-009503,51-273-4240,-3,SALE,2025-12-13 13:58:20,82
TXN-003879,12-998-3882,-1,SALE,2025-12-13 14:00:20,73
TXN-008149,47-663-5703,-4,ADJUSTMENT,2025-12-13 14:02:20,52
TXN-009586,34-131-8805,-4,SALE,2025-12-13 14:02:20,97
TXN-008910,17-022-9721,-1,SALE,2025-12-13 14:03:20,151
TXN-014102,87-013-6488,-2,SALE,2025-12-13 14:03:20,63
TXN-000659,76-340-4432,-3,SALE,2025-12-13 14:04:20,87
TXN-007682,95-252-9619,-2,SALE,2025-12-13 14:04:20,80
TXN-008348,12-798-9401,-2,SALE,2025-12-13 14:04:20,38
TXN-014057,36-330-5036,-5,ADJUSTMENT,2025-12-13 14:04:20,90
TXN-021822,34-709-9237,-1,SALE,2025-12-13 14:04:20,162
TXN-012035,79-428-8753,-1,SALE,2025-12-13 14:05:20,155
TXN-010539,26-134-9069,-8,SALE,2025-12-13 14:06:20,43
TXN-010158,46-255-3073,-2,SALE,2025-12-13 14:08:20,59
TXN-014733,15-082-9124,-1,SALE,2025-12-13 14:09:20,91
TXN-012883,15-169-8058,-4,SALE,2025-12-13 14:10:20,126
TXN-013520,74-610-2295,-9,SALE,2025-12-13 14:10:20,114
TXN-020369,98-652-9569,-2,SALE,2025-12-13 14:10:20,24
TXN-003537,26-031-8070,-4,SALE,2025-12-13 14:11:20,120
TXN-006128,68-977-2498,-8,SALE,2025-12-13 14:11:20,93
TXN-015447,56-303-5256,-4,SALE,2025-12-13 14:11:20,87
TXN-018429,82-538-4809,-1,SALE,2025-12-13 14:11:20,87
TXN-000478,67-025-1245,-3,SALE,2025-12-13 14:13:20,82
TXN-016492,56-875-3717,-3,SALE,2025-12-13 14:13:20,140
TXN-017364,02-575-1980,-7,SALE,2025-12-13 14:13:20,82
TXN-001529,66-993-4234,-4,SALE,2025-12-13 14:14:20,115
TXN-007129,15-240-6267,-1,SALE,2025-12-13 14:15:20,83
TXN-005764,85-561-4694,-5,SALE,2025-12-13 14:16:20,46
TXN-016253,43-193-9915,-3,SALE,2025-12-13 14:21:20,77
TXN-001372,11-581-9869,-2,SALE,2025-12-13 14:22:20,151
TXN-003179,02-655-3240,-2,ADJUSTMENT,2025-12-13 14:22:20,110
TXN-002521,31-969-4614,-1,SALE,2025-12-13 14:23:20,89
TXN-004257,14-681-7035,-2,SALE,2025-12-13 14:25:20,99
TXN-001722,88-746-9468,-6,SALE,2025-12-13 14:26:20,99
TXN-006442,41-538-3129,-3,SALE,2025-12-13 14:27:20,83
TXN-000908,34-086-3222,-4,SALE,2025-12-13 14:28:20,14
TXN-005152,48-461-3742,-1,SALE,2025-12-13 14:28:20,41
TXN-006035,24-972-6969,-2,SALE,2025-12-13 14:28:20,66
TXN-012570,31-608-1445,-3,SALE,2025-12-13 14:28:20,84
TXN-016330,07-679-1199,-5,SALE,2025-12-13 14:28:20,79
TXN-021195,28-197-9246,-1,SALE,2025-12-13 14:29:20,58
TXN-000019,40-681-9981,-5,SALE,2025-12-13 14:30:20,93
TXN-006678,07-074-1196,-2,SALE,2025-12-13 14:30:20,72
TXN-008148,47-663-5703,-4,SALE,2025-12-13 14:30:20,56
TXN-020777,46-496-2930,-5,SALE,2025-12-13 14:32:20,71
TXN-012998,65-527-9488,-3,SALE,2025-12-13 14:36:20,76
TXN-004559,63-956-0739,-5,ADJUSTMENT,2025-12-13 14:37:20,87
TXN-015224,88-304-2855,-6,SALE,2025-12-13 14:37:20,42
TXN-017027,77-959-1018,-3,SALE,2025-12-13 14:37:20,34
TXN-001052,52-481-5224,-3,SALE,2025-12-13 14:39:20,44
TXN-015768,05-720-8792,-2,SALE,2025-12-13 14:39:20,110
TXN-003275,43-703-9939,-2,SALE,2025-12-13 14:41:20,112
TXN-003178,02-655-3240,-3,SALE,2025-12-13 14:42:20,112
TXN-017815,21-890-2826,-4,SALE,2025-12-13 14:43:20,53
TXN-009392,27-783-5470,-2,SALE,2025-12-13 14:44:20,72
TXN-010486,27-681-5588,-5,SALE,2025-12-13 14:44:20,120
TXN-012454,10-218-2680,-2,SALE,2025-12-13 14:44:20,98
TXN-016075,32-270-1385,-3,SALE,2025-12-13 14:44:20,43
TXN-021088,93-198-5984,-4,SALE,2025-12-13 14:44:20,77
TXN-004644,60-285-3783,-2,SALE,2025-12-13 14:45:20,139
TXN-013847,17-395-1121,-5,SALE,2025-12-13 14:45:20,97
TXN-002634,98-556-5323,-3,SALE,2025-12-13 14:47:20,92
TXN-005311,49-526-7806,-4,SALE,2025-12-13 14:47:20,84
TXN-018458,69-895-3397,-2,SALE,2025-12-13 14:47:20,23
TXN-002443,35-835-5591,-3,SALE,2025-12-13 14:48:20,116
TXN-009048,29-875-6900,-1,SALE,2025-12-13 14:48:20,42
TXN-013499,08-573-9997,-4,SALE,2025-12-13 14:49:20,32
TXN-019311,91-290-9062,-2,SALE,2025-12-13 14:50:20,30
TXN-010462,21-993-5632,-1,SALE,2025-12-13 14:51:20,137
TXN-020265,07-834-3320,-3,SALE,2025-12-13 14:51:20,116
TXN-017959,94-092-3355,-4,SALE,2025-12-13 14:52:20,94
TXN-000060,57-437-1828,-5,SALE,2025-12-13 14:53:20,42
TXN-002166,25-010-9478,-3,SALE,2025-12-13 14:54:20,81
TXN-004915,09-286-8107,-7,SALE,2025-12-13 14:55:20,69
TXN-003104,28-840-6096,-2,SALE,2025-12-13 14:56:20,77
TXN-014120,95-449-1286,-2,SALE,2025-12-13 14:58:20,39
TXN-008938,22-849-2551,-2,SALE,2025-12-13 15:02:20,39
TXN-000598,31-211-5803,-1,SALE,2025-12-13 15:03:20,25
TXN-011637,38-049-9319,-1,SALE,2025-12-13 15:03:20,75
TXN-017561,11-338-4598,-3,SALE,2025-12-13 15:08:20,96
TXN-007081,89-602-6755,-2,SALE,2025-12-13 15:09:20,98
TXN-013677,63-162-9244,-2,SALE,2025-12-13 15:09:20,116
TXN-015050,41-240-8856,-4,SALE,2025-12-13 15:11:20,108
TXN-017643,17-274-6898,-5,SALE,2025-12-13 15:11:20,34
TXN-003519,83-917-7384,-3,SALE,2025-12-13 15:13:20,109
TXN-016771,66-312-5511,-6,SALE,2025-12-13 15:13:20,158
TXN-011020,88-401-3700,-2,SALE,2025-12-13 15:15:20,82
TXN-015101,67-725-6830,-4,SALE,2025-12-13 15:15:20,70
TXN-001879,11-032-9778,-2,SALE,2025-12-13 15:16:20,102
TXN-020024,91-426-3204,-1,SALE,2025-12-13 15:16:20,101
TXN-005038,80-072-8774,-5,SALE,2025-12-13 15:17:20,102
TXN-004109,83-704-6367,-2,SALE,2025-12-13 15:18:20,90
TXN-002100,82-395-5070,-6,SALE,2025-12-13 15:19:20,85
TXN-013145,67-248-6306,-5,SALE,2025-12-13 15:20:20,85
TXN-013091,13-798-3397,-3,SALE,2025-12-13 15:21:20,94
TXN-020563,77-827-0820,-5,ADJUSTMENT,2025-12-13 15:22:20,127
TXN-009209,45-172-7012,-3,SALE,2025-12-13 15:23:20,96
TXN-009718,98-858-6323,-3,SALE,2025-12-13 15:25:20,32
TXN-012036,79-428-8753,-1,ADJUSTMENT,2025-12-13 15:27:20,154
TXN-014643,51-000-8113,-1,SALE,2025-12-13 15:28:20,38
TXN-018674,82-931-7126,-2,SALE,2025-12-13 15:28:20,69
TXN-021851,13-962-6263,-7,SALE,2025-12-13 15:28:20,52
TXN-007821,40-462-2952,-1,SALE,2025-12-13 15:30:20,145
TXN-021692,56-937-8675,-3,SALE,2025-12-13 15:30:20,86
TXN-002253,80-988-4653,-1,SALE,2025-12-13 15:33:20,145
TXN-011433,22-329-7791,-1,SALE,2025-12-13 15:33:20,49
TXN-007903,94-525-6925,-5,SALE,2025-12-13 15:35:20,99
TXN-012132,94-528-8088,-3,SALE,2025-12-13 15:35:20,79
TXN-007461,86-330-0214,-5,SALE,2025-12-13 15:37:20,100
TXN-018836,62-998-7250,-2,SALE,2025-12-13 15:37:20,87
TXN-006494,26-535-4727,-5,SALE,2025-12-13 15:38:20,135
TXN-019198,58-946-5152,-3,ADJUSTMENT,2025-12-13 15:39:20,71
TXN-004991,01-173-0029,-3,SALE,2025-12-13 15:44:20,38
TXN-001902,54-374-9986,5,ADJUSTMENT,2025-12-13 15:45:20,121
TXN-002921,54-822-9009,2,ADJUSTMENT,2025-12-13 15:45:20,48
TXN-014475,74-404-0582,-4,SALE,2025-12-13 15:45:20,120
TXN-015908,19-021-5024,-6,SALE,2025-12-13 15:45:20,54
TXN-013119,85-806-0613,-5,ADJUSTMENT,2025-12-13 15:46:20,42
TXN-015033,45-380-4627,-2,SALE,2025-12-13 15:46:20,96
TXN-018755,55-164-7723,-2,SALE,2025-12-13 15:50:20,101
TXN-010388,92-551-8504,-1,SALE,2025-12-13 15:53:20,108
TXN-012818,04-038-1547,-2,SALE,2025-12-13 15:53:20,49
TXN-016124,00-842-9790,-3,SALE,2025-12-13 15:53:20,94
TXN-018312,72-341-1154,-1,SALE,2025-12-13 15:53:20,90
TXN-005656,29-017-6255,-3,ADJUSTMENT,2025-12-13 15:55:20,62
TXN-004186,10-255-8579,-3,ADJUSTMENT,2025-12-13 15:56:20,98
TXN-013478,81-354-4203,3,ADJUSTMENT,2025-12-13 15:57:20,91
TXN-013260,80-375-9075,-7,SALE,2025-12-13 16:02:20,93
TXN-001661,65-464-5070,-1,SALE,2025-12-13 16:03:20,82
TXN-019121,19-112-1616,-1,SALE,2025-12-13 16:06:20,83
TXN-000369,48-414-6162,-3,SALE,2025-12-13 16:11:20,155
TXN-006538,14-550-2152,-2,SALE,2025-12-13 16:11:20,106
TXN-013707,91-417-0366,-2,SALE,2025-12-13 16:11:20,121
TXN-010269,35-529-2933,-2,SALE,2025-12-13 16:13:20,105
TXN-021928,36-372-2295,-1,SALE,2025-12-13 16:14:20,85
TXN-016850,64-119-7804,-5,SALE,2025-12-13 16:15:20,110
TXN-015163,86-273-9377,-3,SALE,2025-12-13 16:19:20,85
TXN-016476,08-637-9335,-1,SALE,2025-12-13 16:20:20,102
TXN-014161,08-495-6853,4,ADJUSTMENT,2025-12-13 16:21:20,109
TXN-001502,20-225-3930,-6,SALE,2025-12-13 16:23:20,113
TXN-004372,20-054-3716,-5,SALE,2025-12-13 16:23:20,10
TXN-011370,16-632-1308,-3,SALE,2025-12-13 16:24:20,40
TXN-012938,75-672-4378,4,ADJUSTMENT,2025-12-13 16:24:20,67
TXN-014569,80-025-6757,-5,SALE,2025-12-13 16:24:20,50
TXN-011714,62-816-8794,2,ADJUSTMENT,2025-12-13 16:26:20,148
TXN-012004,20-405-4865,-4,SALE,2025-12-13 16:26:20,119
TXN-020480,57-167-0669,-2,SALE,2025-12-13 16:26:20,111
TXN-007484,80-334-0215,-4,SALE,2025-12-13 16:27:20,90
TXN-009846,60-550-4771,-4,SALE,2025-12-13 16:29:20,95
TXN-012604,72-810-9753,-5,SALE,2025-12-13 16:29:20,90
TXN-021439,18-107-7886,-7,SALE,2025-12-13 16:30:20,64
TXN-010114,40-793-7235,-2,SALE,2025-12-13 16:31:20,94
TXN-012179,53-151-5726,-1,SALE,2025-12-13 16:31:20,96
TXN-000879,11-316-8405,-1,SALE,2025-12-13 16:32:20,89
TXN-018779,61-680-9496,-2,SALE,2025-12-13 16:33:20,18
TXN-007543,37-246-0018,-5,SALE,2025-12-13 16:34:20,100
TXN-012305,97-300-7511,-1,SALE,2025-12-13 16:34:20,55
TXN-013921,11-053-0107,-1,SALE,2025-12-13 16:34:20,22
TXN-003243,58-063-8633,-1,SALE,2025-12-13 16:37:20,53
TXN-004730,08-703-1382,-2,SALE,2025-12-13 16:39:20,51
TXN-000324,55-936-2406,-3,SALE,2025-12-13 16:41:20,154
TXN-004856,72-066-4597,-5,SALE,2025-12-13 16:41:20,36
TXN-019653,46-911-1159,-4,SALE,2025-12-13 16:41:20,96
TXN-006820,87-997-0228,-7,SALE,2025-12-13 16:43:20,85
TXN-013477,81-354-4203,-5,SALE,2025-12-13 16:45:20,88
TXN-018017,60-327-4114,-3,SALE,2025-12-13 16:45:20,82
TXN-020151,15-846-7959,-3,SALE,2025-12-13 16:45:20,101
TXN-000937,21-816-1004,-2,SALE,2025-12-13 16:47:20,85
TXN-006062,94-190-5193,-2,SALE,2025-12-13 16:47:20,80
TXN-008007,45-402-0421,-5,SALE,2025-12-13 16:47:20,88
TXN-009117,20-325-1965,-2,SALE,2025-12-13 16:48:20,71
TXN-020171,44-368-7112,-2,SALE,2025-12-13 16:49:20,42
TXN-009533,38-924-3007,-3,SALE,2025-12-13 16:50:20,24
TXN-020546,67-984-5368,-2,SALE,2025-12-13 16:50:20,47
TXN-017002,32-676-1026,-4,SALE,2025-12-13 16:51:20,72
TXN-002353,49-891-4927,-3,SALE,2025-12-13 16:54:20,50
TXN-011955,70-534-7796,5,ADJUSTMENT,2025-12-13 16:54:20,41
TXN-015466,86-672-4191,-1,SALE,2025-12-13 16:55:20,98
TXN-003749,67-473-7093,-2,SALE,2025-12-13 16:56:20,73
TXN-018038,13-409-9040,-5,SALE,2025-12-13 16:59:20,44
TXN-017230,66-716-8221,-1,SALE,2025-12-13 17:00:20,107
TXN-020339,24-975-4231,-4,SALE,2025-12-13 17:00:20,55
TXN-022146,63-936-0145,-1,SALE,2025-12-13 17:03:20,96
TXN-007929,08-213-2058,-5,SALE,2025-12-13 17:05:20,75
TXN-008098,21-718-6746,-2,SALE,2025-12-13 17:05:20,59
TXN-009419,60-456-8169,-3,SALE,2025-12-13 17:07:20,22
TXN-011981,95-738-4658,-6,SALE,2025-12-13 17:07:20,103
TXN-001107,70-854-6891,-1,SALE,2025-12-13 17:08:20,133
TXN-013066,13-144-2169,-2,SALE,2025-12-13 17:09:20,62
TXN-018615,89-388-3239,-1,SALE,2025-12-13 17:13:20,47
TXN-005256,35-617-3857,-5,SALE,2025-12-13 17:14:20,80
TXN-012429,02-888-9412,-3,SALE,2025-12-13 17:14:20,117
TXN-015520,50-329-3145,-3,SALE,2025-12-13 17:14:20,59
TXN-016529,41-475-5305,-2,SALE,2025-12-13 17:15:20,55
TXN-008547,37-666-3902,-6,SALE,2025-12-13 17:16:20,85
TXN-006925,84-272-0790,-3,SALE,2025-12-13 17:17:20,120
TXN-019747,37-248-6266,-5,SALE,2025-12-13 17:17:20,84
TXN-008280,49-919-8798,-3,SALE,2025-12-13 17:18:20,86
TXN-004440,47-554-5780,-5,SALE,2025-12-13 17:20:20,119
TXN-011371,16-632-1308,0,ADJUSTMENT,2025-12-13 17:20:20,40
TXN-003644,24-364-3341,-5,SALE,2025-12-13 17:22:20,105
TXN-016046,67-130-4114,-2,ADJUSTMENT,2025-12-13 17:22:20,82
TXN-018861,38-617-7226,-4,SALE,2025-12-13 17:23:20,75
TXN-012093,46-632-8420,-3,SALE,2025-12-13 17:25:20,130
TXN-021881,06-731-2162,-3,SALE,2025-12-13 17:27:20,88
TXN-016931,31-157-1822,-9,SALE,2025-12-13 17:28:20,112
TXN-020223,47-548-6500,-2,SALE,2025-12-13 17:29:20,97
TXN-009447,99-420-3592,-2,SALE,2025-12-13 17:31:20,30
TXN-008695,80-371-3695,5,ADJUSTMENT,2025-12-13 17:32:20,82
TXN-005282,94-029-2717,-1,SALE,2025-12-13 17:35:20,57
TXN-007255,65-759-3721,-1,SALE,2025-12-13 17:36:20,93
TXN-004233,53-080-8252,-3,SALE,2025-12-13 17:37:20,101
TXN-020622,48-789-9187,-8,SALE,2025-12-13 17:38:20,132
TXN-010134,74-666-5671,-2,SALE,2025-12-13 17:39:20,45
TXN-001147,91-105-7317,-7,SALE,2025-12-13 17:40:20,105
TXN-020455,63-918-8253,-2,SALE,2025-12-13 17:40:20,98
TXN-006312,98-575-4736,2,ADJUSTMENT,2025-12-13 17:42:20,74
TXN-013234,01-018-6418,-7,SALE,2025-12-13 17:42:20,76
TXN-016101,85-510-2915,-2,SALE,2025-12-13 17:42:20,65
TXN-010135,74-666-5671,-4,ADJUSTMENT,2025-12-13 17:43:20,41
TXN-006340,57-861-4379,-8,SALE,2025-12-13 17:46:20,143
TXN-021621,73-997-6251,-4,SALE,2025-12-13 17:46:20,87
TXN-016712,46-415-8633,-2,SALE,2025-12-13 17:47:20,82
TXN-011284,74-430-8245,-1,SALE,2025-12-13 17:49:20,83
TXN-014328,12-828-1063,3,ADJUSTMENT,2025-12-13 17:53:20,129
TXN-020870,54-281-3746,-1,SALE,2025-12-13 17:54:20,72
TXN-010050,65-235-7676,-1,SALE,2025-12-13 17:56:20,112
TXN-018567,47-221-2470,-2,SALE,2025-12-13 17:56:20,61
TXN-019824,19-610-2236,-8,SALE,2025-12-13 17:57:20,71
TXN-021335,36-177-0573,-7,SALE,2025-12-13 18:00:20,107
TXN-006311,98-575-4736,-1,SALE,2025-12-13 18:03:20,72
TXN-000406,25-349-7974,-7,SALE,2025-12-13 18:04:20,86
TXN-004603,38-822-8005,-4,SALE,2025-12-13 18:05:20,58
TXN-016907,34-369-7712,-1,SALE,2025-12-13 18:05:20,134
TXN-013968,48-289-0604,-1,SALE,2025-12-13 18:08:20,106
TXN-012871,43-469-7551,-3,SALE,2025-12-13 18:09:20,60
TXN-018404,77-937-1108,-2,SALE,2025-12-13 18:09:20,89
TXN-020978,17-504-3699,1,ADJUSTMENT,2025-12-13 18:09:20,102
TXN-001809,12-239-9399,-1,SALE,2025-12-13 18:11:20,52
TXN-004165,24-310-9184,-1,SALE,2025-12-13 18:12:20,91
TXN-011121,73-751-4393,-1,SALE,2025-12-13 18:12:20,69
TXN-017788,13-888-0149,-1,SALE,2025-12-13 18:12:20,78
TXN-018737,39-810-2042,-3,SALE,2025-12-13 18:16:20,88
TXN-007030,04-453-5485,-1,SALE,2025-12-13 18:18:20,92
TXN-014446,92-652-3737,-2,SALE,2025-12-13 18:18:20,93
TXN-018948,27-269-5260,-5,SALE,2025-12-13 18:19:20,97
TXN-009020,98-445-7372,-3,SALE,2025-12-13 18:20:20,81
TXN-000717,79-136-9840,-2,SALE,2025-12-13 18:21:20,88
TXN-014495,19-244-9890,-8,SALE,2025-12-13 18:22:20,108
TXN-005449,77-224-2227,-1,SALE,2025-12-13 18:25:20,105
TXN-001928,77-312-6317,-4,SALE,2025-12-13 18:26:20,39
TXN-000759,91-848-0606,-4,SALE,2025-12-13 18:27:20,55
TXN-017510,68-977-6854,-7,SALE,2025-12-13 18:27:20,94
TXN-009073,27-757-4489,-9,SALE,2025-12-13 18:28:20,64
TXN-013788,76-584-4790,-2,SALE,2025-12-13 18:31:20,64
TXN-021411,40-205-8252,-1,SALE,2025-12-13 18:35:20,51
TXN-003046,14-521-4167,-3,SALE,2025-12-13 18:36:20,52
TXN-005475,60-632-8752,-4,SALE,2025-12-13 18:36:20,98
TXN-015078,81-573-0943,-3,SALE,2025-12-13 18:36:20,40
TXN-015602,27-474-0056,-6,SALE,2025-12-13 18:36:20,11
TXN-021721,14-836-2894,-1,SALE,2025-12-13 18:36:20,142
TXN-010087,83-553-9523,-6,SALE,2025-12-13 18:37:20,119
TXN-011151,62-100-2245,-1,SALE,2025-12-13 18:39:20,92
TXN-012285,03-061-1344,-6,SALE,2025-12-13 18:39:20,128
TXN-009637,41-594-5069,-4,SALE,2025-12-13 18:40:20,94
TXN-017933,99-961-0767,-9,SALE,2025-12-13 18:42:20,89
TXN-000007,29-205-1132,-1,SALE,2025-12-13 18:43:20,111
TXN-010678,82-678-8097,-4,SALE,2025-12-13 18:44:20,126
TXN-017138,44-637-5512,-6,SALE,2025-12-13 18:44:20,61
TXN-005330,99-137-1730,-2,SALE,2025-12-13 18:46:20,75
TXN-014080,65-674-6076,-4,SALE,2025-12-13 18:46:20,80
TXN-007772,03-043-9933,-4,SALE,2025-12-13 18:49:20,19
TXN-019524,83-568-3475,-7,SALE,2025-12-13 18:49:20,85
TXN-012241,86-482-6451,-2,SALE,2025-12-13 18:50:20,124
TXN-005521,61-607-7622,-2,SALE,2025-12-13 18:51:20,34
TXN-010934,06-996-3221,-1,SALE,2025-12-13 18:57:20,25
TXN-017209,85-835-3445,-3,SALE,2025-12-13 18:59:20,106
TXN-006705,69-674-5387,-3,SALE,2025-12-13 19:00:20,74
TXN-020526,17-647-0503,-7,SALE,2025-12-13 19:00:20,146
TXN-016876,74-181-4135,-8,SALE,2025-12-13 19:01:20,33
TXN-001251,68-761-6907,-3,SALE,2025-12-13 19:02:20,32
TXN-021658,89-673-1543,-8,SALE,2025-12-13 19:02:20,85
TXN-003363,73-561-2867,-4,SALE,2025-12-13 19:03:20,104
